timestamp,x_operation,z_operation,position
8/24/2017 4:08:10 PM,0.0004970048,0,(1.0, 2.0, 0.5)
8/24/2017 4:08:10 PM,0.001985519,0.006960457,(1.2, 2.0, 0.5)
8/24/2017 4:08:11 PM,0.0004929476,0.01,(1.2, 2.0, 0.8)
8/24/2017 4:08:11 PM,0.01,0.01,(1.4, 2.0, 1.2)
8/24/2017 4:08:12 PM,0,0.01,(1.5, 1.6, 1.5)
8/24/2017 4:08:12 PM,0,0.0004853585,(1.5, 1.4, 1.7)
8/24/2017 4:08:13 PM,0,0.01,(1.5, 1.2, 1.9)
8/24/2017 4:08:13 PM,0,0.01,(1.5, 1.1, 2.1)
8/24/2017 4:08:15 PM,0,-0.0004983451,(1.5, 1.0, 2.3)
8/24/2017 4:08:15 PM,0,-0.01,(1.5, 1.0, 2.1)
8/24/2017 4:08:16 PM,0,-0.01,(1.5, 1.2, 1.9)
8/24/2017 4:08:16 PM,0,-0.01,(1.5, 1.5, 1.6)
8/24/2017 4:08:17 PM,0,0.01,(1.5, 1.4, 1.7)
8/24/2017 4:08:17 PM,0,0.01,(1.5, 1.1, 2.0)
8/24/2017 4:08:18 PM,0,0.003995098,(1.5, 1.0, 2.3)
8/24/2017 4:08:30 PM,0,0.0004922231,(1.5, 1.0, 2.3)
8/24/2017 4:08:31 PM,0,0.0005078542,(1.5, 1.0, 2.3)
8/24/2017 4:08:32 PM,0,0.001014984,(1.5, 1.0, 2.3)
8/24/2017 4:08:32 PM,0,0.003465395,(1.5, 1.0, 2.3)
8/24/2017 4:08:33 PM,0,0.004457448,(1.5, 1.0, 2.4)
8/24/2017 4:08:33 PM,0,0.0005025654,(1.5, 1.0, 2.4)
8/24/2017 4:08:34 PM,0,1.104847E-06,(1.5, 1.0, 2.5)
8/24/2017 4:08:35 PM,0,0.000497041,(1.5, 1.0, 2.4)
8/24/2017 4:08:35 PM,0,0.001501665,(1.5, 1.0, 2.5)
8/24/2017 4:08:36 PM,0,0.000496715,(1.5, 1.0, 2.5)
8/24/2017 4:08:42 PM,0,-0.0004953565,(1.5, 1.0, 2.4)
8/24/2017 4:08:42 PM,0,-0.01,(1.5, 1.0, 2.2)
8/24/2017 4:08:43 PM,0,0.002487143,(1.5, 1.0, 2.1)
8/24/2017 4:08:43 PM,0,-0.0005042679,(1.5, 1.0, 2.3)
8/24/2017 4:08:44 PM,-0.002971596,-0.01,(1.5, 1.0, 2.1)
8/24/2017 4:08:44 PM,-0.01,-0.01,(1.2, 1.2, 1.9)
8/24/2017 4:08:45 PM,-0.01,0.0054595,(0.9, 1.3, 1.8)
8/24/2017 4:08:45 PM,-0.007008697,0.01,(0.6, 1.1, 2.0)
8/24/2017 4:08:46 PM,0,-0.0009940277,(0.6, 0.8, 2.3)
8/24/2017 4:08:46 PM,0.00200097,-0.01,(0.6, 1.0, 2.1)
8/24/2017 4:08:47 PM,0.01,-0.01,(0.8, 1.3, 1.8)
8/24/2017 4:08:48 PM,0.01,-0.005525508,(1.1, 1.6, 1.5)
8/24/2017 4:08:48 PM,0.01,0,(1.4, 1.6, 1.5)
8/24/2017 4:08:49 PM,0.01,0,(1.7, 1.6, 1.5)
8/24/2017 4:08:49 PM,0.01,0.0009940095,(2.0, 1.6, 1.5)
8/24/2017 4:08:50 PM,0.001054023,0.01,(2.3, 1.4, 1.7)
8/24/2017 4:08:50 PM,0,0.01,(2.3, 1.1, 2.0)
8/24/2017 4:08:51 PM,0,-0.004981441,(2.3, 0.9, 2.2)
8/24/2017 4:08:51 PM,-0.008441275,-0.009504299,(2.2, 1.2, 1.9)
8/24/2017 4:08:52 PM,-0.01,0.001492155,(1.9, 1.3, 1.8)
8/24/2017 4:08:52 PM,-0.01,0.01,(1.6, 1.1, 2.0)
8/24/2017 4:08:53 PM,0,0.002547083,(1.5, 1.0, 2.3)
