timestamp,x_operation,z_operation,position
08/31/2017 23:09:11,0.005056409,0,(0.5, 2.0, 0.5)
08/31/2017 23:09:11,0.002048559,0.008441341,(0.7, 2.0, 0.6)
08/31/2017 23:09:12,0.01,0.001560279,(0.9, 2.0, 0.8)
08/31/2017 23:09:12,0.009014379,0.00498495,(1.2, 1.9, 0.8)
08/31/2017 23:09:13,0,0.01,(1.3, 1.8, 1.1)
08/31/2017 23:09:13,0,0.01,(1.3, 1.8, 1.4)
08/31/2017 23:09:14,0,0.01,(1.3, 1.8, 1.7)
08/31/2017 23:09:14,0,0.01,(1.3, 1.8, 2.0)
08/31/2017 23:09:15,0,0.01,(1.3, 1.8, 2.3)
08/31/2017 23:09:16,-0.008505221,0.01,(1.1, 1.9, 2.6)
