timestamp,x_operation,z_operation,position
08/26/2017 16:11:36,0.002593589,0,(1.0, 2.0, 0.5)
08/26/2017 16:11:37,0.01,0,(1.3, 2.0, 0.5)
08/26/2017 16:11:37,0.004054031,0.01,(1.5, 2.0, 0.6)
08/26/2017 16:11:38,0,0.01,(1.6, 2.0, 0.9)
08/26/2017 16:11:38,0,0.01,(1.6, 1.9, 1.2)
08/26/2017 16:11:39,0,0.01,(1.6, 1.7, 1.5)
08/26/2017 16:11:39,0,0.01,(1.6, 1.5, 1.8)
08/26/2017 16:11:40,-0.0009869402,0.01,(1.5, 1.3, 2.2)
08/26/2017 16:11:40,0,0.01,(1.5, 1.1, 2.5)
08/26/2017 16:11:41,0,0.01,(1.5, 0.9, 2.8)
