timestamp,x_operation,z_operation,position
8/24/2017 3:32:53 PM,0.0004895063,0,(0.5, 2.0, 0.5)
8/24/2017 3:32:54 PM,0.01,0,(0.7, 2.0, 0.5)
8/24/2017 3:32:54 PM,0.008022033,0.009424618,(1.0, 2.0, 0.6)
8/24/2017 3:32:55 PM,-0.007952022,0.002047978,(1.0, 2.0, 0.8)
8/24/2017 3:32:55 PM,-0.01,0.006463634,(0.7, 2.0, 0.9)
8/24/2017 3:32:56 PM,0,0.01,(0.5, 2.0, 1.2)
8/24/2017 3:32:56 PM,0,0.01,(0.5, 2.0, 1.5)
8/24/2017 3:32:57 PM,0,0.01,(0.5, 2.0, 1.8)
8/24/2017 3:32:57 PM,0,0.01,(0.5, 2.0, 2.1)
8/24/2017 3:32:58 PM,0,0.01,(0.5, 2.0, 2.4)
8/24/2017 3:32:58 PM,0,0.01,(0.5, 2.0, 2.7)
8/24/2017 3:32:59 PM,0,0.01,(0.5, 2.0, 3.0)
8/24/2017 3:33:00 PM,0,-0.0005237568,(0.5, 2.0, 3.2)
8/24/2017 3:33:00 PM,0,-0.01,(0.5, 2.0, 3.0)
8/24/2017 3:33:01 PM,0,-0.01,(0.5, 2.0, 2.7)
8/24/2017 3:33:01 PM,0,-0.01,(0.5, 2.0, 2.4)
8/24/2017 3:33:02 PM,0,-0.01,(0.5, 2.0, 2.1)
8/24/2017 3:33:02 PM,0,-0.001054004,(0.5, 2.0, 1.9)
8/24/2017 3:33:03 PM,0,0.01,(0.5, 2.0, 2.0)
8/24/2017 3:33:03 PM,0,0.01,(0.5, 2.0, 2.3)
8/24/2017 3:33:04 PM,0,-0.01,(0.5, 2.0, 2.2)
8/24/2017 3:33:04 PM,0,-0.01,(0.5, 2.0, 1.9)
8/24/2017 3:33:05 PM,0,0.007002195,(0.5, 2.0, 2.0)
8/24/2017 3:33:05 PM,0.007951949,0,(0.6, 2.0, 2.1)
