<<<<<<< HEAD
timestamp,x_operation,z_operation,position
=======
timestamp,x_operation,z_operation,position
09/07/2017 09:00:30,0,0.0009547198,(1.5, 2.0, 1.5)
09/07/2017 09:00:31,0,0.01,(1.5, 2.0, 1.7)
09/07/2017 09:00:32,0,0.0006365096,(1.5, 2.0, 1.9)
09/07/2017 09:00:32,0,0.01,(1.5, 2.0, 2.1)
09/07/2017 09:00:33,0,0.01,(1.5, 1.9, 2.4)
09/07/2017 09:00:33,0,0.01,(1.5, 1.7, 2.7)
09/07/2017 09:00:34,0,0.01,(1.5, 1.5, 3.0)
09/07/2017 09:00:34,0,0.01,(1.5, 1.4, 3.3)
09/07/2017 09:00:35,0,0.01,(1.5, 1.2, 3.6)
09/07/2017 09:00:35,0,0.01,(1.5, 1.1, 3.9)
09/07/2017 09:00:36,0,0.01,(1.5, 1.0, 4.2)
09/07/2017 09:00:36,0,0.01,(1.5, 1.0, 4.5)
09/07/2017 09:00:37,0,0.01,(1.5, 1.0, 4.8)
09/07/2017 09:00:37,-0.001484281,0.01,(1.5, 1.0, 5.1)
09/07/2017 09:00:38,-0.01,0,(1.3, 1.0, 5.2)
09/07/2017 09:00:38,-0.01,0,(1.0, 1.0, 5.2)
09/07/2017 09:00:39,-0.00848116,-0.004978291,(0.7, 1.0, 5.2)
09/07/2017 09:00:39,0,-0.01,(0.6, 1.1, 5.1)
09/07/2017 09:00:40,0,-0.01,(0.6, 1.5, 4.8)
09/07/2017 09:00:40,0,-0.01,(0.6, 2.1, 4.5)
09/07/2017 09:00:41,0,-0.004553349,(0.6, 2.7, 4.2)
09/07/2017 09:00:41,0,0.009078658,(0.6, 2.5, 4.3)
09/07/2017 09:00:42,0,-0.01,(0.6, 2.7, 4.2)
09/07/2017 09:00:42,0,-0.007498749,(0.6, 3.1, 3.9)
09/07/2017 09:00:43,0,-0.0004990804,(0.6, 3.0, 3.8)
09/07/2017 09:00:44,0,-0.005539631,(0.6, 3.0, 3.6)
09/07/2017 09:00:44,0,0.0009926712,(0.6, 3.0, 3.4)
09/07/2017 09:00:45,0,0.01,(0.6, 3.0, 3.7)
09/07/2017 09:00:45,0,0.01,(0.6, 3.0, 4.0)
09/07/2017 09:00:46,0,0.01,(0.6, 2.5, 4.3)
09/07/2017 09:00:46,0,0.01,(0.6, 1.9, 4.6)
09/07/2017 09:00:47,0,0.01,(0.6, 1.3, 4.9)
09/07/2017 09:00:47,0,0.01,(0.6, 1.1, 5.2)
09/07/2017 09:00:48,0,-0.009959521,(0.6, 1.0, 5.2)
09/07/2017 09:00:48,0,-0.01,(0.6, 1.1, 5.0)
09/07/2017 09:00:49,0,-0.01,(0.6, 1.6, 4.8)
09/07/2017 09:00:49,0,-0.01,(0.6, 2.2, 4.5)
09/07/2017 09:00:50,0,-0.01,(0.6, 2.8, 4.2)
09/07/2017 09:00:50,0,-0.01,(0.6, 3.1, 3.8)
09/07/2017 09:00:51,0,-0.00900118,(0.6, 3.1, 3.5)
09/07/2017 09:00:51,0,-0.008506417,(0.6, 3.0, 3.3)
09/07/2017 09:00:52,0,0.00794625,(0.6, 3.0, 3.2)
09/07/2017 09:00:52,0,0.01,(0.6, 3.0, 3.5)
09/07/2017 09:00:53,0,0.005462171,(0.6, 3.0, 3.8)
09/07/2017 09:00:53,0,-0.00697554,(0.6, 3.0, 3.8)
09/07/2017 09:00:54,0,-0.01,(0.6, 3.0, 3.5)
09/07/2017 09:00:55,0,-0.01,(0.6, 3.0, 3.2)
09/07/2017 09:00:55,0,-0.01,(0.6, 3.0, 2.9)
09/07/2017 09:00:56,0,-0.01,(0.6, 2.7, 2.6)
09/07/2017 09:00:56,0,-0.01,(0.6, 2.3, 2.3)
09/07/2017 09:00:57,0,-0.0004917312,(0.6, 2.2, 2.1)
09/07/2017 09:00:57,0,-0.006524111,(0.6, 2.1, 1.9)
09/07/2017 09:00:58,0,-0.0004968899,(0.6, 2.1, 1.8)
09/07/2017 09:00:59,0,-0.005498529,(0.6, 2.1, 1.6)
09/07/2017 09:00:59,-0.001016221,0,(0.6, 2.1, 1.6)
09/07/2017 09:01:00,-0.00702025,0,(0.4, 1.9, 1.6)
09/07/2017 09:01:01,0.0004801798,0,(0.3, 1.9, 1.6)
09/07/2017 09:01:01,0.01,0,(0.5, 2.1, 1.6)
09/07/2017 09:01:02,0.01,0,(0.8, 2.4, 1.6)
>>>>>>> upstream/master
