timestamp,x_operation,z_operation,position
08/27/2017 16:31:08,0,0.0005013299,(0.2, 2.0, 0.5)
08/27/2017 16:31:08,0.006076589,0.01,(0.2, 2.0, 0.7)
08/27/2017 16:31:09,0.01,0.01,(0.5, 2.0, 1.0)
08/27/2017 16:31:09,0,0.01,(0.7, 1.8, 1.3)
08/27/2017 16:31:10,0,0.01,(0.7, 1.4, 1.6)
08/27/2017 16:31:10,0,0.01,(0.7, 1.1, 2.0)
08/27/2017 16:31:11,0.01,0,(0.9, 0.9, 2.1)
08/27/2017 16:31:11,0.01,0,(1.2, 0.9, 2.2)
08/27/2017 16:31:12,0.001549239,-0.01,(1.4, 0.9, 2.1)
08/27/2017 16:31:12,0,-0.01,(1.4, 1.1, 1.9)
08/27/2017 16:31:13,0.0054576,-0.01,(1.5, 1.0, 1.6)
08/27/2017 16:31:13,0,-0.01,(1.6, 1.0, 1.3)
08/27/2017 16:31:14,-0.004976309,-0.01,(1.5, 1.0, 0.9)
