timestamp,x_operation,z_operation,position
09/01/2017 18:51:30,0.0004949408,0,(1.0, 2.0, 0.5)
09/01/2017 18:51:31,0.00353064,0,(1.1, 2.0, 0.5)
09/01/2017 18:51:31,0.005504011,0,(1.1, 2.0, 0.5)
09/01/2017 18:51:32,0.00301288,0,(1.4, 2.0, 0.5)
09/01/2017 18:51:32,0.00649011,0,(1.4, 2.0, 0.5)
09/01/2017 18:51:33,0.0005033397,0,(1.5, 2.0, 0.5)
09/01/2017 18:51:35,0,0.0004984796,(1.5, 2.0, 0.5)
09/01/2017 18:51:36,0,0.01,(1.5, 2.0, 0.7)
09/01/2017 18:51:36,0,0.00800326,(1.5, 2.0, 1.0)
09/01/2017 18:51:37,0,0.00300492,(1.5, 2.0, 1.1)
09/01/2017 18:51:37,0,0.01,(1.5, 1.8, 1.3)
09/01/2017 18:51:38,0,0.01,(1.5, 1.6, 1.6)
09/01/2017 18:51:38,0,0.01,(1.5, 1.4, 2.0)
09/01/2017 18:51:39,0,0.01,(1.5, 1.2, 2.3)
09/01/2017 18:51:39,0,0.00699685,(1.5, 1.0, 2.6)
09/01/2017 18:51:40,0,0.004485449,(1.5, 1.0, 2.6)
09/01/2017 18:51:41,0,0.0004996812,(1.5, 0.8, 2.8)
