timestamp,x_operation,z_operation,position
08/18/2017 19:17:27,0.00055992,0,(1.0, 2.0, 0.5)
08/18/2017 19:17:28,0.0045223,0.007074569,(1.2, 2.0, 0.5)
08/18/2017 19:17:28,0,0.01,(1.2, 2.0, 0.8)
08/18/2017 19:17:29,0.006005249,0.01,(1.2, 2.0, 1.1)
08/18/2017 19:17:29,0,0.01,(1.3, 1.6, 1.4)
08/18/2017 19:17:30,0.002638861,0.01,(1.4, 1.4, 1.7)
08/18/2017 19:17:30,0,0.00797932,(1.4, 1.1, 2.0)
08/18/2017 19:17:34,0,0.0004952109,(1.4, 1.1, 2.1)
08/18/2017 19:17:35,0,0.0007641005,(1.4, 1.0, 2.2)
08/18/2017 19:17:35,0.00755292,0,(1.4, 1.0, 2.2)
08/18/2017 19:17:36,0,0.01,(1.5, 1.0, 2.3)
08/18/2017 19:17:38,0.0004958403,0,(1.5, 1.0, 2.4)
08/18/2017 19:17:39,0.01,0,(1.7, 1.0, 2.4)
