timestamp,x_operation,z_operation,position
201709110937223722,0.00698787,0,(0.5, 2.0, 0.5)
201709110937223722,0.01,0,(0.8, 2.0, 0.5)
201709110937233723,0.01,0,(1.1, 2.0, 0.5)
201709110937233723,0.00658678,0.00688614,(1.3, 1.7, 0.5)
201709110937243724,0,0.01,(1.4, 1.7, 0.8)
201709110937243724,0,0.01,(1.4, 1.7, 1.1)
201709110937253725,0,0.01,(1.4, 1.7, 1.3)
201709110937253725,0,0.01,(1.4, 1.7, 1.6)
201709110937263726,0,0.01,(1.4, 1.7, 1.9)
201709110937263726,0,0.01,(1.4, 1.7, 2.1)
201709110937273727,0,0.01,(1.4, 1.7, 2.4)
201709110937273727,0,0.01,(1.4, 1.7, 2.7)
201709110937283728,0,0.01,(1.4, 1.7, 2.9)
201709110937283728,-0.01,0.01,(1.2, 1.9, 3.2)
201709110937293729,-0.01,0,(0.9, 2.0, 3.4)
201709110937293729,-0.01,-0.007973519,(0.6, 2.0, 3.3)
201709110937303730,-0.01,-0.01,(0.3, 2.0, 3.0)
201709110937303730,-0.01,-0.01,(0.1, 2.0, 2.8)
201709110937313731,-0.00200422,-0.01,(0.1, 2.0, 2.8)
201709110937313731,0,-0.01,(0.1, 2.0, 2.5)
201709110937323732,0,-0.01,(0.1, 2.0, 2.3)
201709110937323732,0.01,-0.01,(0.3, 2.0, 2.0)
201709110937333733,0.01,-0.01,(0.5, 2.0, 1.7)
