timestamp,x_operation,z_operation,position
8/24/2017 3:32:17 PM,0.003978393,0,(0.5, 2.0, 0.5)
8/24/2017 3:32:18 PM,0.01,0.001971283,(0.8, 2.0, 0.5)
8/24/2017 3:32:18 PM,0.01,0.01,(1.1, 2.0, 0.7)
8/24/2017 3:32:19 PM,0,0.01,(1.2, 1.8, 1.1)
8/24/2017 3:32:19 PM,0,0.01,(1.2, 1.8, 1.4)
8/24/2017 3:32:20 PM,0,0.01,(1.2, 1.8, 1.7)
8/24/2017 3:32:20 PM,0,0.01,(1.2, 1.8, 2.0)
8/24/2017 3:32:21 PM,0,0.01,(1.2, 1.8, 2.3)
8/24/2017 3:32:21 PM,0,0.01,(1.2, 1.8, 2.6)
8/24/2017 3:32:22 PM,0,0.01,(1.2, 1.8, 2.9)
8/24/2017 3:32:22 PM,0,0.008996463,(1.2, 1.8, 3.2)
8/24/2017 3:32:24 PM,0,0.000494614,(1.2, 1.8, 3.3)
8/24/2017 3:32:24 PM,0,1.808628E-07,(1.2, 1.8, 3.4)
8/24/2017 3:32:25 PM,-0.006955949,0,(1.2, 1.9, 3.4)
8/24/2017 3:32:26 PM,-0.002537048,0,(0.9, 2.0, 3.4)
8/24/2017 3:32:26 PM,-0.007465813,0,(0.9, 2.0, 3.4)
8/24/2017 3:32:27 PM,-0.0005517108,0,(0.7, 2.0, 3.4)
