timestamp,x_operation,z_operation,position
08/31/2017 22:03:46,0,0.0005253607,(1.0, 3.0, 1.5)
08/31/2017 22:03:47,0,0.006507159,(1.0, 3.0, 1.7)
08/31/2017 22:03:47,0,0.00464457,(1.0, 3.0, 1.8)
08/31/2017 22:03:48,0,0.01,(1.0, 3.0, 2.0)
08/31/2017 22:03:48,0,0.0004881602,(1.0, 2.9, 2.2)
08/31/2017 22:03:49,0,0.00946747,(1.0, 2.7, 2.4)
08/31/2017 22:03:50,-0.002000701,0,(1.0, 2.6, 2.5)
08/31/2017 22:03:50,-0.01,0,(0.8, 2.6, 2.5)
08/31/2017 22:03:51,-0.000635519,0,(0.7, 2.6, 2.5)
08/31/2017 22:03:51,0,0.0005114704,(0.6, 2.6, 2.5)
08/31/2017 22:03:52,0,0.01,(0.6, 2.4, 2.7)
08/31/2017 22:03:52,0,0.00551971,(0.6, 2.2, 2.8)
08/31/2017 22:03:53,0,7.090032E-05,(0.6, 2.1, 3.0)
08/31/2017 22:03:54,0,0.0004882496,(0.6, 2.1, 3.0)
08/31/2017 22:03:54,0,0.001520249,(0.6, 2.1, 3.0)
08/31/2017 22:03:55,0,0.01,(0.6, 2.0, 3.3)
