timestamp,x_operation,z_operation,position
08/26/2017 19:28:09,0.0004913092,0,(1.0, 3.0, 1.5)
08/26/2017 19:28:10,0,-0.01,(1.0, 3.0, 1.4)
08/26/2017 19:28:10,-0.01,0.004992871,(0.9, 3.0, 1.2)
08/26/2017 19:28:11,0,0.01,(0.7, 3.0, 1.5)
08/26/2017 19:28:11,-0.005463481,0.01,(0.7, 3.0, 1.8)
08/26/2017 19:28:12,-4.525125E-05,0.01,(0.5, 3.0, 2.1)
08/26/2017 19:28:12,0.00247089,0.01,(0.5, 2.7, 2.4)
08/26/2017 19:28:13,0,0.01,(0.6, 2.4, 2.7)
08/26/2017 19:28:13,-0.0005140811,0.01,(0.5, 2.1, 3.0)
08/26/2017 19:28:14,0,0.01,(0.5, 2.0, 3.2)
